lemma,grammatical info,distribution,senses
+setla,noun masculine,,"['_assessor, fellow-judge_']"
setlan,,,"['_to ‘settle,’ (cause to sit), place, put_, _Whale_']"
setlgang,noun masculine,,"['_setting, sinking_']"
setlgangende,,,['_setting_']
setlhrægel,noun neuter,,['_seat-cover_']
setlrād,noun feminine,,"['_setting, sinking_']"
setlung,noun feminine,,"['_sitting, setting_']"
sētn-,,,[]
±setnes,noun feminine,,"['_foundation, creation_, _MtL_']"
±setnes,noun feminine,,"['_institution, law, ordinance, decree, will_, _Æ, BH, Mk_']"
±setnes,noun feminine,,"['_record, narrative_']"
±setnes,noun feminine,,"['_sentence, paragraph, figure of speech, composition_', '_i-setness_']"
setol,,,[]
sēton,noun neuter,,[]
setrægl,,,[]
settan,,,"['_to make to sit, ‘set’ (‘i-set’), lay, put, deposit, place, fix_, _Æ, B, Bl, Bo, Gen, LL_']"
settan,,,[]
settan,,,"['_set or put down_, _El, LL_']"
settan,,,[]
settan,,,"['_appoint, assign, institute, prepare, ordain, make, found, build_, _Æ, AO, Bl, BH, Ps_']"
settan,,,"['_sow, plant_, _Cp, Cr, Gen, MtL_']"
settan,,,"['_settle_ (tr.\xa0and intr.), _abate, subside_, _Bl, Lcd_']"
settan,,,"['_compose, compile, write_, _Bo, Guth_']"
settan,,,[]
settan,,,['_translate_']
settan,,,"['_people, garrison_, _Bl_']"
settan,,,"['_be situated_, _MtL_']"
settan,,,['_set off_']
settan,,,"['_lay in wait_', '_issue, send forth, dismiss_. s.\xa0of _displace, depose_', '_travel, journey_, _El_', '_compare_', '_let land_']"
settend,noun masculine,,"['_creator, ordainer_']"
+settendlic,,,"['_appointed, canonical_']"
settere,,,[]
setðorn,noun masculine,,['_a kind of tree_']
+setu,,†,"['_dwelling, abode_']"
sētung,,,[]
±sēðan,,,"['_to affirm, testify_']"
±sēðan,,,['_prove_']
seðel,,,[]
±sēðend,noun masculine,,"['_asserter, affirmer_']"
+sēðnes,noun feminine,,['_affirmation_']
seððe,,,[]
±sēðung,noun feminine,,"['_affirmation, proof_']"
sēw,noun neuter,,[]
sewen,noun neuter,,[]
+sewenlic,,,['_visible_']
sex,,,[]
sex,,,[]
Sexland,,,[]
sexta,,,[]
sī,noun neuter,,[]
sibæðeling,noun masculine,,['_related noble_']
sibb,noun feminine,,"['_relationship_, _AO, B_']"
sibb,noun feminine,,[]
sibb,noun feminine,,"['_love, friendship_']"
sibb,noun feminine,,"['_peace, happiness_, _BH, Chr, VPs_']"
sibb,noun feminine,,['_sib_']
±sibb,,,"['_related, akin_, _B, LkL, W_. as sb. _kinsman, kinswoman_, _W, Soul_', '_sib_,’ ‘_i-sib_']"
sibb-,,,[]
sibbecoss,noun masculine,,['_kiss of peace_']
sibbegedriht,,,[]
±sibbian,,,"['_to conciliate, reconcile_']"
sibbs-,,,[]
sibcwide,noun masculine,,['_pacific speech_']
sibfæc,noun neuter,,['_degree of affinity_']
sibgebyrd,noun feminine,,['_blood-relationship_']
sibgedryht,noun feminine,†,['_related band_']
sibgedryht,noun feminine,†,['_peaceful host_']
sibgemāgas,,,['_blood-relations_']
sibgeornes,noun feminine,,"['_pacific disposition, friendship, love_']"
"sibge-sihð,",noun feminine,,['_vision of peace_ (lit. trans. of ‘_Hierosolyma_']
sibi,,,[]
siblāc,noun neuter,,['_peace-offering_']
sibleger,noun neuter,,['_incest_']
siblic,,,"['_of peace, peaceable_']"
±sibling,noun masculine,,"['_relative, kinsman_', '_sibling_']"
siblufu,noun feminine,†,"['_friendship, love_']"
+sibnes,noun feminine,,"['_affinity, relationship_']"
sibrēden,noun feminine,,"['_affinity, relationship_, _Chr_', '_sibred_']"
±sibsum,,,"['_peace-loving, peaceable, friendly_, _CP_', '_i-sibb_']"
+sibsumian,,,['_to reconcile_']
sibsumnes,noun feminine,,"['_peace, concord_, _Chr_']"
sibsumnes,noun feminine,,['_sibsomeness_']
+sibsumung,noun feminine,,['_peace-making_']
sibun,,,[]
sīc,noun neuter,,"['_runnel, small stream_, _BC_']"
sīc,noun neuter,,['_sitch_']
sīcan_1,,,"['_to sigh, yearn for_, _AO, PPs_', '_siche_']"
sīcan_2,,,[]
"siccet-,",,,[]
sicclian,,,[]
sice,noun masculine,,"['_sigh_, _Lcd_', '_siche_']"
sicel,,,[]
sīcelian,,,[]
sicer-,,,[]
sicerian,,,"['_to trickle, penetrate, ooze_, _CP_', '_sicker_']"
sicettan,,,"['_to sigh, groan, mourn_']"
sicettung,noun feminine,,"['_sighing, sigh, sob, lamentation_']"
sīcle,,,"['_sick, ill_']"
±sīclian,,,"['_to sicken, become ill or weak_, _Lcd_']"
±sīclian,,,['_sickle_']
±sīclian,,,[]
sicol,noun masculine,,"['_sickle_,’ _A, Mk, WW_']"
sicor,,,"['_sure, certain, trustworthy_, _A_']"
sicor,,,"['_secure_, _CP_', '_sicker_']"
sicorlīce,,,"['_with full certainty_, _NC_']"
sicorlīce,,,['_sickerly_']
sicornes,noun feminine,,"['_sureness, certainty_, _NC_', '_sickerness_']"
sīd,,,"['_ample, wide, broad, large, vast_, _An, B, Gen_', '_side_']"
sīdādl,noun feminine,,"['_pain in the side, pleurisy_']"
sīdan,adv.,,"['_far and wide_, _BC_', '_side_']"
sīde_1,adv.,,"['_amply, widely, extensively_', '_far and wide_, _El_', '_side_']"
sīde_2,noun feminine,,"['_side_,’ _Æ, Bl, CP, Gl, VPs_', '_Ger._']"
sīde_3,noun feminine,,"['_silk_', '_L._']"
sīde_3,noun feminine,,['_Ger._']
sīdece,noun masculine,,['_pain in the side_']
sideful,,,"['_decorous, modest, pure, virtuous, honest_, _Æ_', '_sedeful_']"
sidefulnes,noun feminine,,"['_virtue, modesty_']"
sidelic,,,"['_sober, discreet_']"
sidelīce,adv.,,"['_fitly, suitable_']"
siden,,,[]
sīden,,,['_made of silk_']
sīdewāre,noun feminine,,"['_zedoary_', '_Late L._']"
"sīdfæðme,",,†,"['_wide-bosomed, capacious (of a ship)_']"
"sīdfeaxe,",,,"['_long-haired_, _Æ_', '_side_']"
sīdfolc,noun neuter,†,['_great people or number of people_']
sīdian,,,['_to extend_']
+sidian,,,"['_to arrange, set right, order_']"
sīdland,noun neuter,†,['_extensive land_']
sīdlingweg,noun masculine,,"['_sidelong way, road that runs obliquely_']"
sido,,,[]
sīdrand,noun masculine,,['_broad shield_']
sidu,noun masculine,,"['_custom, practice, manner, habit, rite_']"
sidu,noun masculine,,"['_manners, morality, good conduct, purity_', '_Ger._']"
sidung,noun feminine,,"['_rule, regulation_']"
sīdung,noun feminine,,"['_extension, augmentation_']"
sīdwærc,noun masculine,,['_pain in the side_']
sīdweg,noun masculine,†,['_long road_']
sīdweg,noun masculine,†,['_distance_']
sīdwyrm,noun masculine,,['_silk-worm_']
sīe,,,[]
siehst,noun neuter,,[]
+siehð,,,[]
sielf,,,[]
siellan,,,[]
siellic,,,[]
±sīeman,,,"['_to load, burden_, _Æ_', '_LkL_', '_seam_']"
siemle,,,[]
sīen_1,noun feminine,,"['_power of sight, sight, vision_, _Jul_', '_Lcd_']"
sīen_1,noun feminine,,"['_pupil, eye_', '_sene_']"
sīen_2,noun neuter,,[]
"siendon,",noun neuter,,[]
+sīene,,,"['_seen, visible, evident, plain_, _B_', '_sene_']"
+sīenelic,,,['_visible_']
sierce,,,[]
sīere,,,"['_‘sere,’ dry, withered_, _BC_']"
sierian,,,[]
±sierwan,,,"['_to plan, devise, contrive_']"
±sierwan,,,"['_plot, lay snares for, entrap_']"
±sierwan,,,['_put on armour_']
±sierwan,,,"['_fit out, arm, equip_']"
sierwung,noun feminine,,"['_plotting, artifice, trap, snare, treachery_']"
sieððan,,,[]
siex,,,"['_six_,’ _AO_']"
siexbenn,,,[]
siexfeald,,,['_sixfold_']
siexhund,,,"['_six hundred_, _AO_', '_sixhund_']"
siexta,,,"['_sixth_,’ _Chr_']"
siexta,,,[]
siexte,,,['_sixthly_']
siextig,,,"['_sixty_,’ _AO_']"
sife,noun neuter,,"['_sieve_,’ _Cp, Lcd, WW_']"
sifeða,noun masculine,,"['_siftings, chaff, bran_']"
sifeða,noun masculine,,"['_tares, rubbish_']"
sifian,,,[]
sifiða,,,[]
sīfre,,,[]
siftan,,,"['_to ‘sift,’_ _Æ_ (y), _Bo,\xa0Cp_']"
sifun,,,[]
sig,,,[]
+sig,noun neuter,,['_victory_']
sīgan_1,V_1,,"['_to sink, set (of the sun)_, _decline_']"
sīgan_1,V_1,,"['_descend, fall, fall down_']"
sīgan_1,V_1,,"['_move, advance, go to, approach_', '_came out_']"
sīgan_2,V_1,,"['_to strain, filter, drain out, ooze, trickle_']"
sigbēh,,,[]
sigdi,,,['_Ep_']
sige_1,noun masculine,,"['_victory, success, triumph_, _AO, Chr_']"
sige_1,noun masculine,,['_sige_']
sige_2,noun masculine,,"['_sinking, setting (of\xa0the sun)_']"
"sige-bēacn,",noun neuter,,['_banner_']
"sige-bēacn,",noun neuter,,"['_emblem of victory, trophy, cross (of\xa0Christ)_']"
sigebēah,noun masculine,,"['_victor’s circlet, crown_']"
sigebēam,noun masculine,†,"['_tree of victory, cross_']"
sigebearn,noun neuter,†,['_victor-child (Christ)_']
sigebeorht,,,['_victorious_']
sigebeorn,noun masculine,,['_victorious hero_']
sigebrōðor,noun masculine,,['_victorious brother_']
sigebȳme,noun feminine,,['_trump of victory_']
sigecempa,noun masculine,,['_victorious champion_']
sigecwēn,noun feminine,†,['_victorious queen_']
sigedēma,noun masculine,†,['_victorious judge_']
sigedryhten,noun masculine,,"['_lord of victory, God_']"
sigeēadig,,,['_victorious_']
sigefæst,,,"['_victorious, triumphant_, _BH, Bl_', '_sige_']"
"+sige-fæstan,",,,['_to triumph_']
"+sige-fæstan,",,,['_crown as victor_']
sīgefæstnes,noun feminine,,"['_triumph, victory_']"
sigefest,,,[]
sigefolc,noun neuter,†,['_victorious people_']
sigegealdor,noun neuter,,['_victory-bringing charm_']
sigegefeoht,noun neuter,,['_victory_']
sigegyrd,noun feminine,,['_victory-bringing rod_']
sigehrēmig,,†,['_rejoicing in victory_']
sigehrēð,noun feminine,,['_fame gained by victory_? _confidence or joy of victory_']
sigehrēðig,,†,"['_victorious, triumphant_']"
sigehwīl,noun feminine,,['_hour of victory_']
sigel_1,,†,['_sun_']
sigel_1,,†,['_name of the rune for =s=_']
sigel_2,,,[]
sigelbeorht,,†,"['_sun-bright, brilliant_']"
sigele,,,[]
sigelēan,noun neuter,,['_reward of victory_']
sigelēas,,,"['_not victorious, defeated_']"
sigelēoð,noun neuter,†,['_song of victory_']
Sigelhearwa,noun masculine,,['_Ethiopian_']
sigel-hweorfa,noun masculine,,['_heliotrope_']
sigelic,,,['_victorious_']
sigeltorht,,†,['_radiant_']
"Sigel-waras,",,,['_Ethiopians_']
sigemēce,noun masculine,,['_victorious sword_']
sīgend,noun masculine,,['_wave_']
siger-,,,[]
sīgere,noun masculine,,['_glutton_']
sigerēaf,noun neuter,,['_triumphal robe_']
sigerian,,,[]
sīgerian,,,['_to be gluttonous_']
sigerīce,,†,"['_victorious, triumphant_']"
sigerōf,,†,"['_victorious, triumphant_']"
sigesceorp,noun neuter,,['_ornament of victory_']
sigesīð,noun masculine,,['_successful expedition_']
sigespēd,noun feminine,†,['_success_']
sigetācen,noun neuter,,"['_emblem of victory, sign_']"
sigetīber,noun neuter,,['_sacrifice for victory_']
sigetorht,,,['_brilliant in victory_']
sigetūdor,noun neuter,,['_dominating race_']
sigeðēod,noun feminine,,['_victorious people_']
sigeðrēat,noun masculine,,['_victorious troop_']
sigeðūf?,noun masculine,,['_triumphal banner_']
sigewǣpen,noun neuter,,['_victorious weapon_']
sigewang,noun masculine,†,['_field of victory_']
sigewīf,noun neuter,,['_victorious woman_']
sigfæst,,,[]
sigi-,,,[]
"sigil,",noun neuter,,"['_fibula, buckle, brooch, gem_']"
sigirian,,,[]
siglan,,,['_AO_']
sigle_1,noun neuter,,"['_necklace, collar_']"
sigle_2,noun feminine,,"['_rye, black spelt_', '_L._']"
sigor,noun masculine,,"['_victory, triumph_']"
sigorbēacen,noun neuter,,['_emblem of victory_']
sigorbeorht,,,['_triumphant_']
sigorcynn,noun neuter,,['_victorious race_']
sigorēadig,,†,['_victorious_']
sigorfæst,,,['_victorious_']
sigorfæstnes,noun feminine,,['_victory_']
sigorlēan,noun neuter,†,['_reward of victory_']
sigorlic,,,['_triumphal_']
sigorspēd,noun feminine,†,['_good fortune in war_']
sigortācen,noun neuter,,['_convincing sign_']
sigortīfer,noun neuter,,['_offering for victory_']
sigorweorc,noun masculine,,['_deed of victory_']
sigorwuldor,noun neuter,,['_glory of victory_']
sigrian,,,"['_to be victorious, triumph over, vanquish_']"
sigriend,noun masculine,,['_victor_']
sigsonte,noun feminine,,['_a plant_']
sigðe,,,[]
sihsta,,,[]
"-siht,",,,[]
sīhte,,,['_marshy_']
+sīhte,noun neuter,,[]
sihtre,,,[]
sihð_1,noun feminine,,"['_thing seen, vision_, _JnL, MkL_', '_sight_']"
sihð_2,noun neuter,,[]
sīhð,noun neuter,,[]
"+sihð,",noun feminine,,"['_faculty or act of sight_, _Æ, Bo, Mk_']"
"+sihð,",noun feminine,,[]
"+sihð,",noun feminine,,['_aspect_']
"+sihð,",noun feminine,,"['_what is seen, vision, apparition_', '_i-sight_']"
+sihðe,,,[]
+sihðnes,,,['_vision_']
silcen,,,[]
silf,,,[]
silfor,,,[]
silfren,,,[]
Sīlhearwa,,,[]
sillan,,,[]
silofr,,,[]
sīma_1,noun masculine,,"['_band, chain_']"
sīma_2,,,[]
simbel,adv.,,"['_always, continually_']"
simbelfarende,,,"['_roving, nomadic_']"
simbelgefēra,noun masculine,,['_constant companion_']
simble,adv.,,"['_ever, for ever, always, constantly, continually, continuously_. oftost\xa0s. _continually_']"
simbles,adv.,,"['_ever, always_']"
simblian,,,['_to frequent_']
"simb-lunga,",,,"['_continually, constantly_']"
simel,adv.,,[]
simel,adv.,,[]
simeringwyrt,,,[]
siml,,,[]
siml-,,,[]
sīn_1,pron.,,"['_his, her, its, their_']"
sīn_2,noun neuter,,[]
sīn_3,noun neuter,,[]
sin-,,,"['_perpetual, permanent, lasting, infinite, immense_']"
sinað-,,,[]
sinbyrnende,,,['_ever burning_']
sinc,noun neuter,†,"['_treasure, riches, gold, valuables, jewel_']"
sincald,,,['_perpetually cold_']
sincaldu,noun feminine,,['_perpetual cold_']
±sincan,V_3,,"['_to ‘sink,’ become submerged_, _MtR_']"
±sincan,V_3,,"['_digest easily, act as aperient_? _Lcd_']"
sincbrytta,noun masculine,,"['_distributor of treasure, prince_']"
sincfæt,noun neuter,†,['_precious vessel_']
sincfāg,,†,['_richly adorned_']
sincgestrēon,noun neuter,†,"['_treasure, jewel_']"
sincgewæge,noun neuter,‡,['_abundance of treasure_']
"sinc-giefa,",noun masculine,†,"['_giver of treasure, ruler, chief, lord, king_']"
sincgifu,noun feminine,,['_gift of treasure_']
sincgim,noun masculine,†,"['_valuable gem, jewel_']"
sincgyfa,,,[]
sinchroden,,†,['_adorned with costly ornaments_']
sincmāððum,noun masculine,,['_treasure_']
sincstān,noun masculine,,['_precious stone_']
sincðego,noun feminine,†,['_receipt of treasure_']
sincweorðung,noun feminine,†,['_costly gift_']
sind,noun neuter,,[]
sinder,noun neuter,,"['_‘cinder,’ dross, scoria, slag_, _Cp, WW_']"
sinder,noun neuter,,[]
sinder-,,,[]
sinderlīce,,,[]
sinderōm,noun masculine,,['_rust_']
sindon,noun neuter,,[]
sindor,,,[]
sindrēam,noun masculine,†,['_everlasting joy_']
sindrig,,,[]
+sīne,,,[]
sineht,,,['_sinewy_']
"sine-wealt,",,,"['_round, globular, concave_']"
"sine-wealt,",,,"['_circular, cylindrical_']"
sinewealtian,,,['_to be unsteady_']
sinewealtnes,noun feminine,,"['_roundness, globularity_']"
sinewind,,,['_artery_']
sinfrēa,noun masculine,,['_husband_']
sinfulle,noun feminine,,['_houseleek_']
singal,,,"['_perpetual, everlasting_']"
singal,,,"['_continuous, constant_']"
singal,,,['_daily_']
"singala,",adv.,,"['_always, ever, continually_']"
singalflōwende,,,['_ever-flowing_']
+singalian,,,['_to continue_']
singallic,,,"['_incessant, continual_']"
+singallician,,,['_to continue_']
singalnes,noun feminine,,"['_perseverance, assiduity_']"
singalrene,noun masculine,,['_constant flow_']
±singan,V_3,,"['_to ‘sing,’ celebrate in song_, _BH, Bl, MtL, VPs_']"
±singan,V_3,,[]
±singan,V_3,,"['_crow, sing (of\xa0birds_), _Æ, Ph_']"
±singan,V_3,,"['_chant, intone_, _OET, RB_']"
±singan,V_3,,"['_read, recite, narrate_, _Bl, Bo, VPs_']"
±singan,V_3,,"['_of\xa0things) sound, resound, ring, clank_, _B, CP,\xa0W_']"
+singe,noun feminine,,['_wife_']
singendlic,,,['_that may be sung_']
singere,,,[]
singestre,,,[]
singian,,,[]
singrēne_1,,,[]
singrēne_2,noun feminine,,"['_house-leek, periwinkle_, _Lcd_', '_sengreen_']"
singrēne_3,adj.,,['_ever green_']
singrēne_3,adj.,,['_uncooked (of\xa0vegetables)_']
singrim,adj.,,['_exceeding fierce_']
sinhere,noun masculine,,['_huge army_']
sinhīg-,,,[]
"±sin-hīwan,",,,['_wedded couple_']
sinhīwscipe,noun masculine,,['_permanent tie (marriage)_']
sinhwurf-,,,[]
sinhwyrfel,,,['_round_']
sinhwyrfende,,,['_round_']
+sinig,,,['_marriage_']
"+sinigan,",,,['_to marry_']
+sinigscipe,,,[]
+sinlīce,adv.,,['_often_']
sinn,,,[]
sinnan,V_3,†,"['_to meditate upon, think of, care about_']"
sinnan,V_3,†,"['_cease_', '_Ger._']"
sinnig,,,[]
sinniht,noun feminine,†,"['_eternal night_. adv. -nihtes _in continual night, night after night_']"
sinnīð,noun masculine,,['_perpetual misery_']
sinop,,,[]
sinoð,noun feminine,,"['_synod, council, meeting, assembly_', '_L._']"
sinoðbōc,noun feminine,,"['_record of the decrees of a synod, canon law_']"
sinoðdōm,noun masculine,,['_decree of a synod_']
sinoðgewrit,noun neuter,,['_records of a synod_']
sinoðlic,,,['_synodical_']
sinoðstōw,noun feminine,,"['_meeting-place, place where a synod is held_']"
sinowalt,,,[]
sinrǣden,noun feminine,,"['_(continuing state), marriage_']"
±sinscipe,noun masculine,,"['_cohabitation, marriage_']"
±sinscipe,noun masculine,,['_married couple_']
+sinsciplic,,,['_conjugal_']
+sinscippend,,,['_married_']
sinsnǣd,noun feminine,,['_large piece_']
sinsorg,noun feminine,,['_perpetual grief_']
sint,noun neuter,,[]
sin-trendende,,,['_round_']
sintryndel,adj.,,"['_circular, globular_']"
sinðyrstende,,,['_ever thirsting_']
sinu,,,[]
"sinuwealt,",,,[]
sinwrǣnnes,noun feminine,,['_constant lechery_']
sīo,,,[]
siodo,,,[]
siofa,,,[]
siol-,,,[]
sion,,,"['_‘laber,’ a marsh plant_? _Lcd_', '_sion_']"
sipian,,,[]
sīpian,,,"['_to sink low, wane, decline_']"
sīre,,,[]
"sirew-,",,,[]
sisemūs,noun feminine,,['_dormouse_']
sīst_1,,,[]
sīst_2,,,[]
sit,noun neuter,,[]
sitl,,,[]
sittan,V_5,,"['_to ‘sit,’ sit down, recline_, _Æ, B, Bo, Bl, Chr_']"
sittan,V_5,,[]
sittan,V_5,,"['_remain, continue, be situated_, _Bo, Bl, Gen, LL_']"
sittan,V_5,,"['_settle, encamp, dwell, abide, reside_, _Chr, LkL_']"
sittan,V_5,,[]
sittan,V_5,,"['_lie in wait, besiege, invest_, _Chr, Met, VPs_']"
sittan,V_5,,"['_preside over_, _Æ, MtL_']"
sittan,V_5,,[]
sittan,V_5,,"['_perch, roost_, _Gen, Ph_']"
sittan,V_5,,"['_sit out, finish_', '_kneel_', '_lean_. on s. (1)\xa0_assail, attack_']"
sittan,V_5,,"['_press on, weigh down_']"
sīð_1,,,[]
sīð_2,noun masculine,,"['_going, motion, journey, errand_, _B, Bl, Lcd_']"
sīð_2,noun masculine,,"['_departure, death_']"
sīð_2,noun masculine,,"['_expedition, undertaking, enterprise_']"
sīð_2,noun masculine,,"['_road, way_']"
sīð_2,noun masculine,,"['_time, turn, occasion_, _Æ, G, Lcd, VPs_']"
sīð_2,noun masculine,,"['_at one and the same time_, _Bo, Lcd_', '_on one occasion...on another_']"
sīð_2,noun masculine,,"['_conduct, way of life, manner_']"
sīð_2,noun masculine,,"['_fate, destiny, experience_, _Æ, B, Chr_', '_sithe_']"
sīð_3,adv.,,"['_late, afterwards_', '_later_', '_always_', '_never_', '_ever_']"
sīð_3,adv.,,"['_late, later_', '_latest, last_', '_at last, finally_']"
sīð_4,conj,,"['_after_', '_after, afterwards_', '_Ger._']"
sīð_5,,,[]
sīð_6,,,[]
+sīð_1,noun masculine,†,"['_comrade, companion_']"
+sīð_1,noun masculine,†,"['_follower, retainer, warrior_']"
+sīð_1,noun masculine,†,"['_count, thane_']"
+sīð_2,noun neuter,,['_company_']
+sīð_2,noun neuter,,[]
sīðberend,noun masculine,,['_reaper_']
sīðbōc,noun feminine,,['_itinerary_']
sīðboda,noun masculine,,['_herald of departure (the pillar of cloud)_']
sīðboren,,,['_late-born_']
+sīðcund,,,['_fit to rank as a thane_']
+sīðcundlic,,,['_intimate_']
sīðdagas,,,['_later times_']
sīðe,noun masculine,,"['_scythe_,’ _Æ, Cp_']"
"sīðemest,_1",,,[]
"sīðemest,_2",,,[]
sīðfæt,noun neuter,,"['_way, journey, voyage, expedition_']"
sīðfæt,noun neuter,,"['_path, road, course_']"
sīðfæt,noun neuter,,"['_experience, conduct_']"
sīðfæt,noun neuter,,['_period of time_']
sīðfrom,,†,['_ready for a journey_']
sīðgēomor,,,['_travel-weary_']
sīðian,,,"['_to go, depart, travel, wander_, _Æ, B_', '_sithe_']"
+sīðlic,,,[]
sīðlīce,adv.,,"['_lately, after a time_']"
+sīðmægen,noun neuter,†,['_band of warriors_']
+sīðmann,,,[]
"sīðmest,_1",,,[]
"sīðmest,_2",,,[]
+sīðrǣden,noun feminine,,['_troop_']
+sīðscipe,noun masculine,,"['_fellowship, society_']"
sīðstapel,,,"['_step, track_']"
sīðð,,,[]
siðða,conj,,"['_afterwards_, _JnL, LkL_']"
siðða,conj,,['_sith_']
